



ITEM NO	ITEM_DESC	MSP	MSRP	DEALER PRICE	RETAIL-MAP	sale-price	end-sale	UPC	BRAND	FIREARM-ACTION	ATF-MODEL	CAL/GA
H004LE	HEN G BOY LVR 22LR LAW EN	899.99	1214.00	899.99	N/A	0.00		619835016119	HENRY REPEATING ARMS	RIFLE	GOLDEN BOY	22LR
H004MAS	HEN G BOY LVR 22LR FREEMASON	899.99	1214.00	899.99	N/A	0.00		619835016379	HENRY REPEATING ARMS	RIFLE	GOLDEN BOY FREEMASON	22LR
H004MD3	HEN G BOY DLX ENG 22M 3RD EDT	1309.99	1778.00	1309.99	N/A	0.00		619835044051	HENRY REPEATING ARMS	RIFLE	N/A	22M
H004MS2	HEN G BOY LVR 22LR MILSVC 2ND	1029.99	1401.00	1029.99	N/A	0.00		619835016423	HENRY REPEATING ARMS	RIFLE	N/A	22LR
H004RR	HEN G BOY LVR 22LR RAILROAD	869.99	1178.00	869.99	N/A	0.00		619835016324	HENRY REPEATING ARMS	RIFLE	GOLDEN BOY RAILROAD	22LR
H004S	HEN GLD BOY SIL RFL 22LR 16RD	534.99	716.00	534.99	N/A	0.00		619835016164	HENRY REPEATING ARMS	RIFLE	SILVER BOY	22LR
H004SAT	HEN GLD BOY LVR 22LR 16RD 2ND	969.99	1308.00	969.99	N/A	0.00		619835016386	HENRY REPEATING ARMS	RIFLE	SILVER BOY	22LR
H004SE	HEN SIL EAG LEV RFL 22LR 16RD	709.99	963.00	709.99	N/A	0.00		619835016195	HENRY REPEATING ARMS	RIFLE	SILVER EAGLE	22LR
H004SE2	HEN SIL BOY LVR RFL 22LR 2ND	709.99	963.00	709.99	N/A	0.00		619835016393	HENRY REPEATING ARMS	RIFLE	SILVER EAGLE	22LR
H004SEM	HEN SIL EAG LVR RFL 22M 12RD	749.99	1017.00	749.99	N/A	0.00		619835016300	HENRY REPEATING ARMS	RIFLE	SILVER EAGLE MAGNUM	22M
H004SEV	HEN SIL EAG LVR RFL 17HMR 11RD	764.99	1035.00	764.99	N/A	0.00		619835016317	HENRY REPEATING ARMS	RIFLE	SILVER EAGLE MAGNUM	17HMR
H004SM	HEN GLD BOY SIL RFL 22M 12RD	579.99	775.00	579.99	N/A	0.00		619835016287	HENRY REPEATING ARMS	RIFLE	SILVER BOY	CAL.22 MAGNUM
H004SV	HEN GLD BOY SIL RFL 17HMR 12RD	589.99	794.00	589.99	N/A	0.00		619835016294	HENRY REPEATING ARMS	RIFLE	N/A	17HMR
H004SY	HEN GLD BOY SIL CMP 22LR 12RD	534.99	716.00	534.99	N/A	0.00		619835016607	HENRY REPEATING ARMS	RIFLE	SILVER BOY	22LR
H004TX	HEN G BOY TX TRIB 22LR 16R WAL	819.99	1104.00	819.99	N/A	0.00		619835016652	HENRY REPEATING ARMS COMPANY	RIFLE	TEXAS MODEL H004TX	22LR
H004VL	HEN G BOY LVR 17HMR LGR LOOP	549.99	746.00	549.99	N/A	0.00		619835044020	HENRY REPEATING ARMS	RIFLE	GOLDEN BOY	17HMR
H004Y	HEN G BOY LVR 22LR COMPACT	484.99	654.00	484.99	N/A	0.00		619835016065	HENRY REPEATING ARMS	RIFLE	N/A	CALIBERS .22 S/L/LR
H005	HEN MINI BOLT 22LR SNG SHOT SS	244.99	329.00	244.99	N/A	0.00		619835015006	HENRY REPEATING ARMS COMPANY	RIFLE	H005	22LR
H005MG	HEN MINI BOLT 22LR SS MG CAMO	244.99	329.00	244.99	N/A	0.00		619835015020	HENRY REPEATING ARMS	RIFLE	HENRY MINI BOLT	CAL.22 L.R.
H005S	HEN MINI BOLT 22LR SNGSHT ORNG	244.99	329.00	244.99	N/A	0.00		619835015013	HENRY REPEATING ARMS	RIFLE	MINI BOLT	22LR
H006CD3	HEN BIG BOY LVR DELUXE 3 45LC	1629.99	2215.00	1629.99	N/A	0.00		619835060266	HENRY REPEATING ARMS	RIFLE	BIG BOY	45LC
H006CR	HEN BIG BOY LVR CARB 45LC	809.99	1093.00	809.99	N/A	0.00		619835060297	HENRY REPEATING ARMS	RIFLE	N/A	45LC
H006M327	HEN BIG BOY LVR 327FED	809.99	1093.00	809.99	N/A	0.00		619835060419	HENRY REPEATING ARMS	RIFLE	BIG BOY	327 FEDERAL
H006M41	HEN BIG BOY LVR 41M	809.99	1093.00	809.99	N/A	0.00		619835060426	HENRY REPEATING ARMS	RIFLE	BIG BOY	41M
H006MS	HEN BIG BOY SIL LVR 357 10R	859.99	1161.00	859.99	N/A	0.00		619835060334	HENRY REPEATING ARMS	RIFLE	MODEL H006MS	357
H006S	HEN BIG BOY SIL LVR 44M 10R	859.99	1161.00	859.99	N/A	0.00		619835060310	HENRY REPEATING ARMS	RIFLE	N/A	44M
H006WL2	HEN BIG BOY WILDLIFE II 44M	1139.99	1572.00	1139.99	N/A	0.00		619835060099	HENRY REPEATING ARMS	RIFLE	N/A	44M|44SP
H009BWL	HEN LVR RFL 30-30 BRS WILDLIFE	1134.99	1535.00	1134.99	N/A	0.00		619835090058	HENRY REPEATING ARMS	RIFLE	N/A	CAL. 30/30 WIN.
H009GAW	HEN LVR SIDE GATE 3030 SS AW	924.99	1246.00	924.99	N/A	0.00		619835090096	HENRY REPEATING ARMS COMPANY	RIFLE	MODEL H009GAW	30/30 WIN.
H009GWL	HEN LVR SIDE GATE 3030 B WLDLF	1299.99	1767.00	1299.99	N/A	0.00		619835090126	HENRY REPEATING ARMS	RIFLE	LEVER	30-30
H010BWL	HEN LVR RFL 45-70 BRS WILDLIFE	1139.99	1544.00	1139.99	N/A	0.00		619835100085	HENRY REPEATING ARMS	RIFLE	LEVER	45-70 GOV'T
H010GWL	HEN LVR SIDE GATE 45-70 WLDLFE	1299.99	1767.00	1299.99	N/A	0.00		619835100184	HENRY REPEATING ARMS	RIFLE	LEVER	45-70 GOV'T
H011	HEN BTH ORIG LVR 44-40 13RD	2099.99	2829.00	2099.99	N/A	0.00		619835100016	HENRY REPEATING ARMS	RIFLE	HENRY'S PATENT	44-40
H011C	HEN ORIG LVR 45LC 13RD	2099.99	2829.00	2099.99	N/A	0.00		619835110039	HENRY REPEATING ARMS COMPANY	RIFLE	MODEL H011C	45LC
H011D-25	HEN DLX 25TH ANNI 44-40 13R 24	2949.99	4015.00	2949.99	N/A	0.00		619835110077	HENRY REPEATING ARMS COMPANY	RIFLE	XXV	44-40
H011D3	HEN DLX BTH ORIG 44-40 13R 24	3059.99	4148.00	3059.99	N/A	0.00		619835110046	HENRY REPEATING ARMS	RIFLE	N/A	44-40
H011IF	HEN ORIG LVR 44-40 IRON 13RD	2429.99	3302.00	2429.99	N/A	0.00		619835100054	HENRY REPEATING ARMS	RIFLE	HENRY'S PATENT	44-40
H011R	HEN ORIG RARE LVR 44-40 10RD	2099.99	2829.00	2099.99	N/A	0.00		619835110022	HENRY REPEATING ARMS	RIFLE	ORIGINAL LEVER	44-40
H012GCAW	HEN BIG BOY SIDE GATE AW 45LC	924.99	1246.00	924.99	N/A	0.00		619835200297	HENRY REPEATING ARMS	RIFLE	H012GCAW	45LC
H012M327	HEN BIG BOY STEEL 327FED 10RD	769.99	1039.00	769.99	N/A	0.00		619835200143	HENRY REPEATING ARMS	RIFLE	N/A	CAL.327 FED MAG/.32H&R MAG
H012M41	HEN BIG BOY STEEL 41M	769.99	1039.00	769.99	N/A	0.00		619835200099	HENRY REPEATING ARMS	RIFLE	N/A	41M
H012MR327	HEN BIG BOY STEEL 327FED 7RD	769.99	1039.00	769.99	N/A	0.00		619835200150	HENRY REPEATING ARMS	RIFLE	N/A	CAL .327 FED MAG/ 32 H&R MAG
H014-223	HEN LNG RNGER LVR RFL 223 WAL	919.99	1243.00	919.99	N/A	0.00		619835300003	HENRY REPEATING ARMS	RIFLE	LONG RANGER	223
H014-243	HEN LNG RNGER LVR RFL 243 WAL	919.99	1243.00	919.99	N/A	0.00		619835300010	HENRY REPEATING ARMS	RIFLE	N/A	243
H014-308	HEN LNG RNGER LVR RFL 308 WAL	919.99	1243.00	919.99	N/A	0.00		619835300027	HENRY REPEATING ARMS	RIFLE	LONG RANGER	308 WIN.
H014-65	HEN LNG RNGER LVR RFL 6.5C WAL	919.99	1243.00	919.99	N/A	0.00		619835300096	HENRY REPEATING ARMS	RIFLE	N/A	6.5 CREEDMORE
H014RP-223	HEN LR CARB TAC RANGER 223	949.99	1285.00	949.99	N/A	0.00		619835300164	HENRY REPEATING ARMS	RIFLE	H014RP-223	223
H014S-223	HEN LNG RNGER LVR 223 SIGHTS	919.99	1243.00	919.99	N/A	0.00		619835300034	HENRY REPEATING ARMS	RIFLE	LONG RANGER	223
H014S-243	HEN LNG RNGER LVR 243 SIGHTS	919.99	1243.00	919.99	N/A	0.00		619835300041	HENRY REPEATING ARMS	RIFLE	LONG RANGER	243
H014S-308	HEN LNG RNGER LVR 308 SIGHTS	919.99	1243.00	919.99	N/A	0.00		619835300058	HENRY REPEATING ARMS	RIFLE	LONG RANGER	308 WIN
H014S-65	HEN LNG RNGER LVR 6.5C SIGHTS	919.99	1243.00	919.99	N/A	0.00		619835300126	HENRY REPEATING ARMS	RIFLE	LONG RANGER	6.5 CREEDMOOR
H014WL-308	HEN LNG RNG ELK WL LVR 308 4RD	1599.99	2155.00	1599.99	N/A	0.00		619835300157	HENRY REPEATING ARMS	RIFLE	LONG RANGER	308 WINCHESTER
H015-12	HEN SINGLE SHTGN 12GA 28B WAL	434.99	580.00	434.99	N/A	0.00		619835400062	HENRY REPEATING ARMS COMPANY	SHOTGUN	MODEL H015-12	12GA
H015-12S	HEN SINGLE SHTGN 12GA SLUG 28B	459.99	617.00	459.99	N/A	0.00		619835400222	HENRY REPEATING ARMS	SHOTGUN	SINGLESHOT	12 GAUGE
H015-20	HEN SINGLE SHTGN 20GA 26B WAL	434.99	580.00	434.99	N/A	0.00		619835400079	HENRY REPEATING ARMS	SHOTGUN	SINGLESHOT	20 GAUGE
H015-223	HEN SINGLE RIFLE 223 22B WAL	434.99	580.00	434.99	N/A	0.00		619835400031	HENRY REPEATING ARMS	RIFLE	SINGLESHOT	223
H015-243	HEN SINGLE RIFLE 243 22B WAL	434.99	580.00	434.99	N/A	0.00		619835400024	HENRY REPEATING ARMS COMPANY	RIFLE	H015-243	243 WIN
H015-3030	HEN SINGLE RIFLE 30-30 22B WAL	434.99	580.00	434.99	N/A	0.00		619835400154	HENRY REPEATING ARMS	RIFLE	SINGLESHOT	30-30WIN
H015-308	HEN SINGLE RIFLE 308 22B WAL	434.99	580.00	434.99	N/A	0.00		619835400017	HENRY REPEATING ARMS COMPANY	RIFLE	H015-308	308 WINCHESTER
H015-350	HEN SINGLE RIFLE 350L 22B WAL	434.99	580.00	434.99	N/A	0.00		619835400192	HENRY REPEATING ARMS	RIFLE	SINGLESHOT	350
H015-357	HEN SINGLE RIFLE 357 22B WAL	434.99	580.00	434.99	N/A	0.00		619835400161	HENRY REPEATING ARMS	RIFLE	SINGLESHOT	357
H015-410	HEN SINGLE SHTGN 410GA 26B WAL	434.99	580.00	434.99	N/A	0.00		619835400086	HENRY REPEATING ARMS COMPANY	SHOTGUN	MODEL H015-410	410 GAUGE
H015-44	HEN SINGLE RIFLE 44M 22B WAL	434.99	580.00	434.99	N/A	0.00		619835400048	HENRY REPEATING ARMS	RIFLE	SINGLESHOT	44M
H015-450	HEN SINGLE RIFLE 450 22B WAL	434.99	580.00	434.99	N/A	0.00		619835400246	HENRY REPEATING ARMS	RIFLE	SINGLESHOT	450
H015-4570	HEN SINGLE RIFLE 45-70 22B WAL	434.99	580.00	434.99	N/A	0.00		619835400055	HENRY REPEATING ARMS COMPANY	RIFLE	H015-4570	45-70
H015B-12	HEN SNG SHTGN BRS 12GA 28B WAL	534.99	713.00	534.99	N/A	0.00		619835400093	HENRY REPEATING ARMS	SHOTGUN	H015B-12	12 GAUGE
H015B-20	HEN SNG SHTGN BRS 20GA 26B WAL	534.99	713.00	534.99	N/A	0.00		619835400109	HENRY REPEATING ARMS	SHOTGUN	SINGLESHOT	20GA
H015B-357	HEN SINGLE RIFLE 357 22B BRASS	534.99	713.00	534.99	N/A	0.00		619835400178	HENRY REPEATING ARMS	RIFLE	SINGLESHOT	357
H015B-410	HEN SNG SHTGN BRS 410G 26B WAL	534.99	713.00	534.99	N/A	0.00		619835400116	HENRY REPEATING ARMS	SHOTGUN	SINGLESHOT	410 GAUGE
H015B-44	HEN SNG RIFLE BRS 44M 22B WAL	534.99	713.00	534.99	N/A	0.00		619835400123	HENRY REPEATING ARMS	RIFLE	SINGLESHOT	CAL .44 MAGNUM/ .44 SPL
H015B-4570	HEN SNG RIFLE BRS 4570 22B WAL	534.99	713.00	534.99	N/A	0.00		619835400130	HENRY REPEATING ARMS	RIFLE	SINGLESHOT	45-70
H015T-12	HEN SNG SHTGN 12GA 24CAMO MOO	559.99	756.00	559.99	N/A	0.00		619835400239	HENRY REPEATING ARMS	SHOTGUN	SINGLESHOT	12 GAUGE
H015Y-20	HEN COMPACT SINGLE SHOT 20G	434.99	580.00	434.99	N/A	0.00		619835400147	HENRY REPEATING ARMS	SHOTGUN	HENRY LEVER ACTION YOUTH	20 GAUGE
H015Y-410	HEN SINGLE CMP SHTGN 410G 26B	434.99	580.00	434.99	N/A	0.00		619835400215	HENRY REPEATING ARMS	SHOTGUN	SINGLESHOT	410 GAUGE
H018G-410	HEN LVR SG SHTGN 410G 24B WAL	824.99	1105.00	824.99	N/A	0.00		619835500052	HENRY REPEATING ARMS COMPANY	SHOTGUN	MODEL H018G-410	410GA
H018G-410R	HEN LVR SG SHTGN 410G 20B WAL	784.99	1057.00	784.99	N/A	0.00		619835500069	HENRY REPEATING ARMS COMPANY	SHOTGUN	MODEL H018G-410R	410 Gauge
H024-35	HEN LVR SIDE GATE 35REM WAL	899.99	1212.00	899.99	N/A	0.00		619835060488	HENRY REPEATING ARMS	RIFLE	LEVER	CAL .35REM
H024-3855	HEN LVR SIDE GATE 38-55 WAL	899.99	1212.00	899.99	N/A	0.00		619835060464	HENRY REPEATING ARMS	RIFLE	LEVER	38-55 WINCHESTER
H024-410	HEN LVR SIDE GATE 410 WAL	899.99	1212.00	899.99	N/A	0.00		619835060495	HENRY REPEATING ARMS	RIFLE	LEVER	410 Gauge
HC9319B	SPG HELLCAT 9MM PST 11/13RD	463.00	599.00	463.00	N/A	0.00		706397929466	SPRINGFIELD ARMORY	PISTOL	HELLCAT	9X19
HC9319BLC	SPG HELLCAT 9MM PST 10RD	463.00	599.00	463.00	N/A	0.00		706397943943	SPRINGFIELD ARMORY	PISTOL	HELLCAT	9X19
HC9319BOSP	SPG HELLCAT OSP 9MM PST 11/13	490.00	633.00	490.00	N/A	0.00		706397929480	SPRINGFIELD ARMORY	PISTOL	HELLCAT	9X19
HC9319BOSPLC	SPG HELLCAT OSP 9MM PST 10RD	490.00	633.00	490.00	N/A	0.00		706397943950	SPRINGFIELD ARMORY	PISTOL	HELLCAT	9X19
HC9319BOSPMS	SPG HELLCAT OSP 9MM 11/13R MS	490.00	633.00	490.00	N/A	0.00		706397934736	SPRINGFIELD ARMORY	PISTOL	HELLCAT	9X19
HC9319BOSPSMSC	SPG HELLCAT OSP 9MM 11/13 SMS	652.00	843.00	652.00	N/A	0.00		706397932114	SPRINGFIELD ARMORY	PISTOL	HELLCAT	9X19
HC9319F	SPG HELLCAT 9MM PST 11/13R FDE	498.00	644.00	498.00	N/A	0.00		706397933944	SPRINGFIELD ARMORY	PISTOL	HELLCAT	9X19
HC9319FOSP	SPG HELLCAT OSP 9MM 11/13 FDE	524.00	677.00	524.00	N/A	0.00		706397933951	SPRINGFIELD ARMORY	PISTOL	HELLCAT	9X19
HC9319REBS	SPG HELLCAT 9MM 11/13 RB/SS DE	519.99	669.99	519.99	609.98	0.00		706397966003	SPRINGFIELD ARMORY	PISTOL	HELLCAT	9X19
HC9319REBSOSP	SPG HELL OSP 9MM 11/13RD RB DE	539.99	680.00	539.99	634.98	0.00		706397966072	SPRINGFIELD ARMORY	PISTOL	HELLCAT	9X19
HC9389BTOSP	SPG HELLCAT RDP OSP 9MM 11/13R	602.00	778.00	602.00	N/A	0.00		706397943462	SPRINGFIELD ARMORY	PISTOL	HELLCAT	9X19
HC9389BTOSPMS	SPG HELLCAT RDP 9MM 11/13RD MS	602.00	778.00	602.00	N/A	0.00		706397943479	SPRINGFIELD ARMORY	PISTOL	HELLCAT	9X19
HC9389BTOSPSMMS	SPG HELLCAT RDP 9MM 11/13SMSMS	760.00	983.00	760.00	N/A	0.00		706397947453	SPRINGFIELD ARMORY	PISTOL	HELLCAT	9X19
HC9389BTOSPSMSC	SPG HELLCAT RDP 9MM 11/13R SMS	760.00	983.00	760.00	N/A	0.00		706397947446	SPRINGFIELD ARMORY	PISTOL	HELLCAT	9X19
HCP9379BOSP	SPG HELL PRO OSP 9MM PST 15RD	502.00	649.00	502.00	N/A	0.00		706397956578	SPRINGFIELD ARMORY	PISTOL	HELLCAT PRO	9X19
HCP9379BOSPSMSC	SPG HELL PRO OSP 9MM 15RD SMS	664.00	859.00	664.00	N/A	0.00		706397962746	SPRINGFIELD ARMORY	PISTOL	HELLCAT PRO	9X19
HCP9379FOSP	SPG HELL PRO OSP 9MM FDE 15RD	535.00	692.00	535.00	N/A	0.00		706397966096	SPRINGFIELD ARMORY	PISTOL	HELLCAT PRO	9X19
HCP9379REBSOSP	SPG HELL PRO OSP 9MM 15R RB DE	554.99	689.00	554.99	652.98	0.00		706397966089	SPRINGFIELD ARMORY	PISTOL	HELLCAT PRO	9X19
HCRACF65CUSA	LEG APC 6.5CR RFL US 24 CARBON	1699.99	1929.00	1699.99	N/A	0.00		682146878318	LEGACY SPORTS/HOWA	RIFLE	model 1500	6.5cr
HCRACF65CUSG	LEG APC 6.5CR US GRY 24 CARBON	1699.99	1929.00	1699.99	N/A	0.00		682146878325	LEGACY SPORTS INT'L, INC	RIFLE	M1500	6.5 CREEDMOOR
HCSL308KAC	LEG HOWA SPR LIT 308 TB KR ALT	919.99	1039.00	919.99	N/A	0.00		682146878110	LEGACY SPORTS INT'L, INC	RIFLE	M1500	308 WIN
HCSL308KOT	LEG HOWA SPR LIT 308 TB KR OBS	919.99	1039.00	919.99	N/A	0.00		682146878127	LEGACY SPORTS INT'L, INC	RIFLE	M1500	308 WIN
HCSL65CRKAC	LEG HOWA SPR LIT 6.5CTB KR ALT	919.99	1039.00	919.99	N/A	0.00		682146892178	LEGACY SPORTS INT'L, INC	RIFLE	M1500	6.5 CREEDMOOR
HCSL65CRKOT	LEG HOWA SPR LIT 6.5CTB KR OBS	919.99	1039.00	919.99	N/A	0.00		682146892185	LEGACY SPORTS INT'L, INC	RIFLE	M1500	6.5 CREEDMOOR
HDAV3PRC	LEG M1500LTNG 300PRC 24T US DE	389.99	625.00	389.99	N/A	0.00		682146119091	LEGACY SPORTS/HOWA	RIFLE	HOWA MODEL 1500	300PRC
HDAV65C	LEG M1500LTNG 6.5 22TB USA DE	379.99	599.99	379.99	N/A	0.00		682146119053	LEGACY SPORTS/HOWA	RIFLE	1500	6.5 Creedmoor
HG3774G-N	CAN TP9SFX 9MM PST 20RD TUNG	419.99	549.99	419.99	499.99	0.00		787450382329	CENTURY ARMS INC	PISTOL	TP9SFX	9X19
HG4863-N	CAN TP9SA MOD2 9MM PST 18R BLK	299.99	379.99	299.99	334.99	0.00		787450524484	CENTURY ARMS INC	PISTOL	TP9SA MOD.2	9X19
HG4863D-N	CAN TP9SA MOD2 9MM PST 18R FDE	299.99	379.99	299.99	334.99	0.00		787450524491	CENTURY ARMS INC	PISTOL	TP9SA MOD.2	9x19
HG4869-N	CAN TP9SF ELITE 9MM PST 15 BLK	339.99	429.99	339.99	389.99	0.00		787450528277	CENTURY ARMS INC	PISTOL	TP9SF ELITE	9X19
HG4869T-N	CAN TP9SF ELITE 9MM PST 15R TU	339.99	429.99	339.99	389.99	0.00		787450524842	CENTURY ARMS INC	PISTOL	TP9SF ELITE	9x19
HG4873-N	CAN TP9DA 9MM PST 18RD BLK	319.99	404.99	319.99	379.99	0.00		787450525061	CENTURY ARMS INC	PISTOL	TP9DA	9x19
HG4873B-N	CAN TP9DA 9MM PST 18RD BRZ	319.99	404.99	319.99	379.99	0.00		787450525092	CENTURY ARMS INC	PISTOL	TP9DA	9x19
HG4950-N	CAN TP9 ELT CBT EXC 9MM 18R TB	609.99	779.99	609.99	719.99	0.00		787450545823	CENTURY ARMS INC	PISTOL	TP9SF ELITE COMBAT	9X19
HG5610T-N	CAN TP9 ELITE SC 9MM 12RD TUNG	344.99	439.99	344.99	399.99	0.00		787450596733	CENTURY ARMS INC	PISTOL	TP9 ELITE SC	9X19
HG5610WG-N	CAN TP9 ELT SC 9MM 12 WTPGN DE	399.99	474.99	399.99	434.99	0.00		787450796287	CENTURY ARMS, INC	PISTOL	TP9 ELITE SC	9X19
HG561DBR-N	CAN TP9 ELT SC 9MM 12 DMTUN DE	399.99	474.99	399.99	434.99	0.00		787450796331	CENTURY ARMS, INC	PISTOL	TP9 ELITE SC	9X19
HG5632-N	CAN TP9SFX 9MM PST 20RD BLACK	419.99	549.99	419.99	499.99	0.00		787450606951	CENTURY ARMS INC	PISTOL	TP9SFX	9X19
HG5635-N	CAN METE SFX 9MM PST 20RD FDE	444.99	574.99	444.99	524.99	0.00		787450607651	CENTURY ARMS INC	PISTOL	TP9SFX	9X19
HG5636-N	CAN METE SFT 9MM PST 20R FDE	409.99	519.99	409.99	474.99	0.00		787450607675	CENTURY ARMS INC	PISTOL	METE SFT	9X19
HG5636BLC-N	CAN METE SFT 9MM 20R BLU CYBER	444.99	564.99	444.99	519.99	0.00		787450839014	CENTURY ARMS, INC	PISTOL	METE SFT	9X19
HG5636DGYD-N	CAN METE SFT 9MM 20R GRY DIGI	444.99	564.99	444.99	N/A	0.00		787450843226	CENTURY ARMS, INC	PISTOL	METE SFT	9X19
HG5636GNB-N	CAN METE SFT 9MM 20R GRN BMBR	444.99	564.99	444.99	N/A	439.99	3/10/2023	787450838956	CENTURY ARMS, INC	PISTOL	METE SFT	9X19
HG5636GND-N	CAN METE SFT 9MM 20R GRN DIGI	444.00	564.99	444.00	N/A	0.00		787450838994	CENTURY ARMS INC	PISTOL	METE SFT	9MM
HG5636GYC-N	CAN METE SFT 9MM 20R GRY CYBER	459.99	564.99	459.99	519.99	0.00		787450839021	CENTURY ARMS, INC	PISTOL	N/A	9X19
HG5636WBL-N	CAN METE SFT 9MM 20 WTP BLU DE	474.99	589.99	474.99	549.98	0.00		787450839052	CENTURY ARMS, INC	PISTOL	METE SFT	9X19
HG5636WGN-N	CAN METE SFT 9MM 20 WTP GRN DE	474.99	589.99	474.99	549.98	0.00		787450839069	CENTURY ARMS, INC	PISTOL	METE SFT	9x19
HG5637-N	CAN METE SF 9MM PST 15 BLK	409.99	519.99	409.99	474.99	0.00		787450607699	CENTURY ARMS INC	PISTOL	N/A	9X19
HG5643-N	CAN TP9 ELITE SC 9MM 12RD BLK	344.99	439.99	344.99	399.99	0.00		787450608917	CENTURY ARMS INC	PISTOL	TP9 ELITE SC	9X19
HG6034A-N	CAI AP5 BASE 9MM 30R 8.9B PST	1124.99	1359.95	1124.99	N/A	0.00		787450829541	CENTURY ARMS, INC	PISTOL	CAL.9X19 MM	9X19MM
HG6035A-N	CAI AP5P BASE 9MM 30R 5.8B PST	1124.99	1359.95	1124.99	N/A	0.00		787450829565	CENTURY ARMS, INC	PISTOL	CAL.9X19 MM MKE AP5-P	9X19 MM
HG6481D-N	CAN TP9 ELT CBT 9MM 18R TB FDE	599.99	749.99	599.99	699.99	0.00		787450681392	CENTURY ARMS INC	PISTOL	TP9SF ELITE COMBAT	9X19
HG6594-N	CAN METE SFX 9MM PST 20RD BLK	449.99	574.99	449.99	524.99	0.00		787450719583	CENTURY ARMS INC	PISTOL	METE SFX	9X19
HG6595-N	CAN METE SFT 9MM PST 20R BLK	409.99	519.99	409.99	474.99	0.00		787450719590	CENTURY ARMS INC	PISTOL	METE SFT	9X19
HG6610T-N	CAN RIVAL SFX 9MM PST 18RD GRY	541.99	679.99	541.99	629.99	0.00		787450766334	CENTURY ARMS, INC	PISTOL	RIVAL	9X19
HG6815-N	CAN RIVAL DARK SFX 9MM PST 18R	541.99	679.99	541.99	629.99	0.00		787450774643	CENTURY ARMS, INC	PISTOL	RIVAL	9X19
HG7010-N	CAN RIVAL S DRKSD 9MM PST 18RD	734.99	899.99	734.99	N/A	0.00		787450848481	CENTURY ARMS, INC	PISTOL	RIVAL S	9MM
HG7010C-N	CAN RIVAL S 9MM PST 18RD STEEL	784.99	949.99	784.99	N/A	0.00		787450848504	CENTURY ARMS, INC	PISTOL	RIVAL S	9MM
HG7159-N	CAN METE SF 9MM PST 15 FDE	409.99	519.99	409.99	474.99	0.00		787450811188	CENTURY ARMS INC	PISTOL	N/A	9X19
HG7607-N	CAN RIVAL S DRKSD 9MM 18RD RD	859.99	1049.99	859.99	N/A	0.00		787450850675	CENTURY ARMS, INC	PISTOL	RIVAL S	9MM
HG7607C-N	CAN RIVAL S 9MM 18RD STEEL RD	909.99	1099.99	909.99	N/A	0.00		787450850705	CENTURY ARMS, INC	PISTOL	RIVAL S	9MM
HGP2243B	LEG HOWA HOGUE-B 243 TB GPR	569.99	699.00	569.99	N/A	0.00		682146398663	LEGACY SPORTS/HOWA	RIFLE	1500	243
HGP2243G	LEG HOWA HOGUE-G 243 TB GPR	569.99	699.00	569.99	N/A	0.00		682146398670	LEGACY SPORTS INT'L, INC	RIFLE	M1500	243 WIN
HGP2250B	LEG HOWA HOGUE-B 22-250 TB GPR	569.99	699.00	569.99	N/A	0.00		682146398472	LEGACY SPORTS INT'L, INC	RIFLE	M1500	22-250 REM
HGP2250G	LEG HOWA HOGUE-G 22-250 TB GPR	569.99	699.00	569.99	N/A	0.00		682146398489	LEGACY SPORTS INT'L, INC	RIFLE	M1500	22-250 REM
HGP2270B	LEG HOWA HOGUE-B 270 TB GPR	609.99	759.00	609.99	N/A	0.00		682146398496	LEGACY SPORTS INT'L, INC	RIFLE	M1500	270 WIN
HGP2270G	LEG HOWA HOGUE-G 270 TB GPR	609.99	759.00	609.99	N/A	0.00		682146398502	LEGACY SPORTS/HOWA	RIFLE	1500	270
HGP23006B	LEG HOWA HOGUE-B 30-06 TB GPR	609.99	759.00	609.99	N/A	0.00		682146398519	LEGACY SPORTS/HOWA	RIFLE	1500	30-06
HGP23006G	LEG HOWA HOGUE-G 30-06 TB GPR	609.99	759.00	609.99	N/A	0.00		682146398526	LEGACY SPORTS INT'L, INC	RIFLE	M1500	30-06 SPRG
HGP2300B	LEG HOWA HOGUE-B 300 TB GPR	634.99	719.00	634.99	N/A	0.00		682146398533	LEGACY SPORTS INT'L, INC	RIFLE	M1500	300 WIN MAG
HGP2300G	LEG HOWA HOGUE-G 300 TB GPR	634.99	719.00	634.99	N/A	0.00		682146398540	LEGACY SPORTS INT'L, INC	RIFLE	M1500	300 WIN MAG
HGP2308B	LEG HOWA HOGUE-B 308 TB GPR	569.99	699.00	569.99	N/A	0.00		682146398434	LEGACY SPORTS INT'L, INC	RIFLE	M1500	308WIN
HGP2308G	LEG HOWA HOGUE-G 308 TB GPR	569.99	699.00	569.99	N/A	0.00		682146398441	LEGACY SPORTS INT'L, INC	RIFLE	M1500	308 WIN
HGP23PRCB	LEG HOWA HOGUE-B 300PRC TB GPR	634.99	719.00	634.99	N/A	0.00		682146398571	LEGACY SPORTS/HOWA	RIFLE	MODEL 1500	300PRC
HGP23PRCG	LEG HOWA HOGUE-G 300PRC TB GPR	634.99	719.00	634.99	N/A	0.00		682146398588	LEGACY SPORTS/HOWA	RIFLE	MODEL1500	300PRC
